DataHora,Dia,Mês,Ano,Satelite,Municipio,latitude,longitude
9/7/2020,7,9,2020,NOAA-20,BRASILIA,-15°60853,-47°62929
9/7/2020,7,9,2020,NOAA-20,BRASILIA,-15°77161,-48°15448
9/7/2020,7,9,2020,NOAA-20,BRASILIA,-15°77095,-48°14908
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15788,-0°48144
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15912,-0°04813
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15917,-0°48153
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15926,-0°48127
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°01593,-0°48151
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15535,-0°47487
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15549,-0°47479
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15549,-0°47484
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15675,-0°47329
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15774,-0°48145
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°01578,-0°48137
9/7/2020,7,9,2020,AQUA_M-T,BRASILIA,-0°15784,-0°48161
9/7/2020,7,9,2020,NOAA-19,BRASILIA,-158°97752,-476°01646
9/7/2020,7,9,2020,NOAA-19,BRASILIA,-158°96162,-475°92724
9/7/2020,7,9,2020,NOAA-19,BRASILIA,-159°07408,-475°99102
9/7/2020,7,9,2020,NOAA-19,BRASILIA,-159°05817,-475°90179
9/7/2020,7,9,2020,NOAA-19,BRASILIA,-160°40792,-47°89492
9/8/2020,8,9,2020,NPP-375,BRASILIA,-15°74476,-47°79853
9/8/2020,8,9,2020,NOAA-20,BRASILIA,-1°59519,-4°81081
9/8/2020,8,9,2020,NPP-375D,BRASILIA,-15°95018,-48°10765
9/8/2020,8,9,2020,NPP-375D,BRASILIA,-15°95092,-48°10339
9/8/2020,8,9,2020,NPP-375D,BRASILIA,-15°95372,-48°10833
9/9/2020,9,9,2020,NOAA-19,BRASILIA,-15°71909,-476°69769
9/9/2020,9,9,2020,AQUA_M-T,BRASILIA,-0°15914,-0°48123
9/9/2020,9,9,2020,AQUA_M-T,BRASILIA,-0°15912,-0°48109
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°76907,-47°66072
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°64695,-47°60575
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°61016,-47°69079
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-16°04129,-48°25039
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°84174,-48°08584
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-1°57737,-48°19471
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°73459,-48°11759
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°73387,-48°11331
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°67509,-48°21114
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°67581,-48°21544
9/10/2020,10,9,2020,NOAA-19,BRASILIA,-157°50483,-476°95847
9/10/2020,10,9,2020,NOAA-19,BRASILIA,-157°52165,-477°08168
9/10/2020,10,9,2020,NOAA-19,BRASILIA,-157°53848,-477°20512
9/10/2020,10,9,2020,NOAA-19,BRASILIA,-157°42472,-477°10258
9/10/2020,10,9,2020,NOAA-19,BRASILIA,-157°32373,-480°76851
9/10/2020,10,9,2020,GOES-16,BRASILIA,-0°01577,-0°04767
9/10/2020,10,9,2020,GOES-16,BRASILIA,-0°01574,-0°04818
9/10/2020,10,9,2020,GOES-16,BRASILIA,-0°01576,-0°04817
9/10/2020,10,9,2020,GOES-16,BRASILIA,-0°01577,-0°04767
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°56993,-47°85434
9/10/2020,10,9,2020,NOAA-20,BRASILIA,-15°76551,-48°16851
9/10/2020,10,9,2020,NPP-375,BRASILIA,-15°73091,-48°12159
9/10/2020,10,9,2020,NPP-375,BRASILIA,-15°73049,-48°11795
9/10/2020,10,9,2020,NPP-375,BRASILIA,-15°69165,-48°15731
9/10/2020,10,9,2020,NPP-375,BRASILIA,-15°69126,-48°15379
9/10/2020,10,9,2020,NPP-375,BRASILIA,-15°64592,-47°60979
9/10/2020,10,9,2020,AQUA_M-T,BRASILIA,-0°01574,-0°48134
9/10/2020,10,9,2020,AQUA_M-T,BRASILIA,-0°15733,-0°48126
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°88878,-47°97971
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°89255,-48°21999
9/11/2020,11,9,2020,GOES-16,BRASILIA,-0°01594,-0°04807
9/11/2020,11,9,2020,NPP-375,BRASILIA,-16°00476,-47°51528
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°97123,-47°68494
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°97082,-47°68339
9/11/2020,11,9,2020,NPP-375,BRASILIA,-1°59702,-47°68005
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°96509,-47°68595
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°96406,-47°68106
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°63056,-47°72163
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°89511,-48°21712
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°89338,-47°97502
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°89182,-48°21748
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°88931,-48°21883
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°96899,-47°67769
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°96953,-47°68132
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°96619,-47°68186
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°89416,-47°97803
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°89081,-47°97857
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°90075,-48°22385
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°89628,-4°82169
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°89344,-48°22113
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°75259,-48°13991
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°75313,-48°14363
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°68263,-47°68592
9/11/2020,11,9,2020,NPP-375,BRASILIA,-16°04432,-47°82666
9/11/2020,11,9,2020,NPP-375,BRASILIA,-16°03999,-4°78315
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°96487,-47°68459
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°96423,-47°67804
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°96255,-47°68186
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°89721,-48°22054
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°75259,-48°14159
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°75043,-48°14295
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°70484,-47°80701
9/11/2020,11,9,2020,NPP-375,BRASILIA,-15°64719,-47°64112
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15907,-0°48216
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15899,-0°47978
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15867,-0°47759
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°16016,-0°47525
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°16014,-0°47515
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15983,-0°47686
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15981,-0°47676
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15973,-0°47688
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15972,-0°47677
9/11/2020,11,9,2020,AQUA_M-T,BRASILIA,-0°15911,-0°04795
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°97657,-48°11782
9/11/2020,11,9,2020,NOAA-20,BRASILIA,-15°56803,-4°78548
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60232,-47°84319
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°54839,-48°04786
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°54905,-48°05378
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°55378,-48°05062
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°55319,-48°04483
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°54729,-4°80451
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°54789,-48°05091
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51903,-48°00017
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°61924,-47°84285
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°72139,-47°85749
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°72056,-0°47853
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°71974,-47°84851
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°71695,-47°85852
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°71613,-47°85409
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89878,-47°66953
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89793,-47°66494
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89707,-47°66034
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89622,-47°65574
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89341,-47°66582
9/12/2020,12,9,2020,NPP-375,BRASILIA,-15°89256,-47°66127
9/12/2020,12,9,2020,GOES-16,BRASILIA,-0°01564,-0°04813
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°91964,-47°59958
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°89976,-47°65522
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°90027,-47°65924
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°89924,-47°65121
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°89558,-47°65579
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-1°58961,-4°76598
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°89507,-47°65178
9/12/2020,12,9,2020,NOAA-20,BRASILIA,-15°61842,-47°83987
9/12/2020,12,9,2020,GOES-16,BRASILIA,-0°01558,-0°04753
9/12/2020,12,9,2020,GOES-16,BRASILIA,-0°01558,-0°00475
9/12/2020,12,9,2020,GOES-16,BRASILIA,-0°01558,-0°00475
9/12/2020,12,9,2020,GOES-16,BRASILIA,-0°01558,-0°04753
9/12/2020,12,9,2020,TERRA_M-T,BRASILIA,-0°15622,-0°47838
9/12/2020,12,9,2020,TERRA_M-T,BRASILIA,-0°15619,-0°47543
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°16024,-0°48098
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°80089,-48°16554
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92805,-48°05659
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92866,-48°06036
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15833,-0°47653
9/13/2020,13,9,2020,GOES-16,BRASILIA,-0°01551,-0°04799
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°61502,-47°83836
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°02239,-48°10201
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°93234,-4°80581
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°93384,-48°06464
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°92938,-48°06019
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°83928,-48°08932
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°79748,-48°16571
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°77389,-48°09637
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°77545,-48°10309
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°77932,-48°10297
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°77218,-48°10431
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-0°15684,-48°22259
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°55545,-48°04797
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°63004,-48°13087
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51701,-47°99421
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°55189,-48°00251
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50389,-48°00261
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92647,-48°05969
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92587,-48°05592
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92525,-48°06097
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°92464,-4°80572
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°87295,-48°11945
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°82959,-47°65403
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°79659,-48°16811
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°78029,-48°13191
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°77707,-47°80412
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°77601,-48°10524
9/13/2020,13,9,2020,NPP-375,BRASILIA,-1°57754,-48°10144
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°68598,-47°65839
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°68313,-48°22276
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°66586,-4°78075
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°64533,-48°13999
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°64472,-4°81362
9/13/2020,13,9,2020,NPP-375,BRASILIA,-1°56441,-48°13239
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°64287,-48°12474
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°64007,-48°12915
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°63945,-48°12532
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°63883,-48°12148
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°63821,-48°11763
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°63542,-48°12206
9/13/2020,13,9,2020,NPP-375,BRASILIA,-1°56348,-48°11821
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°56162,-4°78209
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°55968,-47°82092
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°55391,-48°04901
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°55108,-48°05328
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°55049,-48°04961
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°54706,-4°80502
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°51774,-47°99953
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°51711,-47°99563
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°51493,-48°00397
9/13/2020,13,9,2020,NPP-375,BRASILIA,-1°55143,-4°80001
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°51368,-47°99625
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°51086,-48°00063
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°50803,-48°00496
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°50459,-48°00545
9/13/2020,13,9,2020,NPP-375,BRASILIA,-15°50207,-47°98997
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15523,-0°48001
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15514,-0°48002
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15508,-0°48009
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15506,-0°47999
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15505,-0°47989
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15927,-0°48067
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15926,-0°48057
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15795,-0°04817
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15778,-0°48111
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15777,-0°48102
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15683,-0°48223
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15643,-0°48137
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15642,-0°48127
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15557,-0°48045
9/13/2020,13,9,2020,AQUA_M-T,BRASILIA,-0°15549,-0°48057
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°95468,-47°44546
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°59551,-47°44939
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°96094,-48°07093
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°95677,-48°07344
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°83029,-47°65455
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°78052,-47°80021
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51931,-47°99829
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51972,-48°00208
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51301,-47°99469
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51346,-47°99888
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50643,-47°98847
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50773,-48°00051
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50818,-48°00468
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50064,-47°98957
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°50109,-47°99369
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°64342,-48°12652
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°64473,-48°13951
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°64485,-48°12482
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°56453,-48°12899
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°63852,-48°12136
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°63897,-48°12551
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°51864,-47°99627
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°55543,-4°80477
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°55494,-48°05342
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°63711,-48°12307
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°63669,-48°11895
9/13/2020,13,9,2020,GOES-16,BRASILIA,-0°01553,-0°04799
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°15633,-0°48125
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°15631,-0°48148
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°15508,-0°47998
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°15503,-0°47978
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°16027,-0°48096
9/13/2020,13,9,2020,TERRA_M-T,BRASILIA,-0°16014,-0°48095
9/13/2020,13,9,2020,GOES-16,BRASILIA,-0°01551,-0°04799
9/13/2020,13,9,2020,GOES-16,BRASILIA,-0°01604,-0°04808
9/13/2020,13,9,2020,GOES-16,BRASILIA,-0°01551,-0°04799
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°68184,-48°15264
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60183,-47°84768
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60157,-47°84732
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60203,-47°84283
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60769,-47°84837
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°68231,-48°14814
9/13/2020,13,9,2020,AQUA_M-M,BRASILIA,-0°15609,-0°04784
9/13/2020,13,9,2020,AQUA_M-M,BRASILIA,-0°00156,-0°47839
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60643,-47°84456
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°56148,-47°83802
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60469,-4°78513
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60627,-47°84417
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°01697,-48°09654
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°02407,-48°09467
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°01555,-48°10033
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°02547,-48°09074
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-15°60811,-47°83723
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-1°56048,-47°85166
9/13/2020,13,9,2020,NOAA-20,BRASILIA,-16°01533,-48°10392
9/13/2020,13,9,2020,TERRA_M-M,BRASILIA,-0°15616,-0°47841
9/13/2020,13,9,2020,TERRA_M-M,BRASILIA,-0°15605,-0°47843
9/13/2020,13,9,2020,METOP-B,BRASILIA,-1°55562,-478°34301
9/13/2020,13,9,2020,METOP-B,BRASILIA,-1°55578,-4°78414
9/14/2020,14,9,2020,NPP-375,BRASILIA,-16°02591,-47°83755
9/14/2020,14,9,2020,NPP-375,BRASILIA,-15°77663,-4°78014
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°50901,-47°99186
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°51341,-47°99288
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°51401,-47°98811
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°51786,-47°99347
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°52109,-48°00361
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°52171,-47°99873
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°56728,-47°85559
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°64047,-48°12035
9/14/2020,14,9,2020,NOAA-20,BRASILIA,-15°77005,-47°80421
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-1°59789,-47°41064
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°92314,-47°77476
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°62577,-47°51208
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°62643,-4°75158
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°62231,-47°51658
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°65517,-47°77505
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°53154,-47°78533
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°52036,-47°97981
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°52172,-47°98735
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°51633,-47°98038
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°51096,-47°97355
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°51161,-47°97718
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-0°15513,-47°98488
9/15/2020,15,9,2020,NOAA-20,BRASILIA,-15°50426,-4°79823
9/15/2020,15,9,2020,NOAA-19,BRASILIA,-155°35707,-479°88525
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°88646,-47°78957
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°77098,-48°20164
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°77031,-48°19608
9/15/2020,15,9,2020,NPP-375,BRASILIA,-0°15758,-47°92604
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°75665,-47°92348
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°68568,-48°13161
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°68497,-48°13431
9/15/2020,15,9,2020,NPP-375,BRASILIA,-1°55174,-47°98056
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°62263,-47°51875
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°50325,-47°98291
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°50266,-47°97796
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°64681,-47°56475
9/15/2020,15,9,2020,NPP-375,BRASILIA,-15°97137,-47°88195
9/15/2020,15,9,2020,AQUA_M-T,BRASILIA,-0°15778,-0°48199
9/15/2020,15,9,2020,AQUA_M-T,BRASILIA,-0°15624,-0°47519
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15624,-0°04751
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15622,-0°47525
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15622,-0°47517
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15518,-0°47982
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15937,-0°47832
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15931,-0°47962
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15508,-0°04798
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15705,-0°47773
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15645,-0°04752
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15643,-0°47535
9/15/2020,15,9,2020,TERRA_M-T,BRASILIA,-0°15641,-0°04755
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01564,-0°04756
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01564,-0°04752
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01596,-0°04789
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01598,-0°04786
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01596,-0°04787
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01596,-0°04787
9/15/2020,15,9,2020,GOES-16,BRASILIA,-0°01596,-0°04784
9/17/2020,17,9,2020,NPP-375D,BRASILIA,-15°54124,-48°00128
9/16/2020,16,9,2020,NOAA-20,BRASILIA,-15°75328,-47°92257
9/16/2020,16,9,2020,NOAA-20,BRASILIA,-15°75354,-48°16827
9/16/2020,16,9,2020,NOAA-20,BRASILIA,-15°75023,-4°81688
9/16/2020,16,9,2020,NOAA-20,BRASILIA,-15°75077,-48°17238
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°74947,-48°16914
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°74827,-48°16886
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°70918,-48°09639
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°70476,-48°09082
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°70355,-48°08529
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°70322,-48°10259
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°70266,-0°48097
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°69704,-48°08685
9/16/2020,16,9,2020,NPP-375,BRASILIA,-15°69615,-48°09753
9/16/2020,16,9,2020,TERRA_M-T,BRASILIA,-0°15709,-0°48086
