DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/10/05 00:34:16,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.603836,-47.920952,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.92022,-48.25184,
2021/02/10 04:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,1.1,-999.0,-15.56651,-47.85646,0.6
2021/02/10 04:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,1.1,-999.0,-15.56688,-47.85328,0.6
2020/10/06 20:03:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.58,-48.18,
2020/10/06 19:53:46,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.76,-48.11,
2021/02/10 04:06:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,1.1,0.0,-15.57037,-47.85513,1.5
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-16.00982,-48.14861,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.92127,-48.25056,
2020/10/06 04:35:57,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.9243,-48.25537,
2020/10/06 05:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.59,-47.8,
2020/10/06 00:22:24,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.568941,-47.931099,
2020/10/06 00:22:19,NOAA-18D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.805199,-47.363552,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,13.0,0.0,1.0,-15.9235,-48.23747,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.71632,-47.90249,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.58638,-47.81229,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.59631,-47.81595,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.5872,-47.81672,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.56662,-47.80564,
2020/10/06 17:04:24,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,14.0,0.0,1.0,-15.54975,-47.78976,
2021/02/23 04:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,11.1,0.0,-15.57042,-47.85418,1.3
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.97667,-47.62637,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.59153,-47.82397,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.54739,-47.79146,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.58969,-47.76888,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.58215,-47.76596,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.58401,-47.82114,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.54865,-47.79921,
2020/10/07 16:45:01,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.5499,-47.80689,
2021/03/05 04:24:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,-999.0,-15.56862,-47.85661,1.1
2021/03/24 04:18:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.8,-15.57057,-47.85574,1.0
2021/03/26 04:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,2.2,0.7,-15.57032,-47.85316,1.1
2020/10/08 01:25:00,TERRA_M-M,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,15.0,0.0,1.0,-15.669,-48.123,32.2
2021/04/11 04:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.56775,-47.85302,1.1
2021/04/12 15:54:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,1.5,0.2,-15.66599,-47.94366,4.4
2021/04/12 15:54:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,1.5,0.2,-15.66523,-47.94646,3.5
2021/04/12 16:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.4,-999.0,-15.56987,-47.85529,2.6
2021/04/12 17:36:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.8,-999.0,-15.85078,-47.84798,2.6
2021/04/13 16:24:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,0.2,0.3,-15.66707,-47.93457,6.5
2021/04/13 16:24:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,0.2,0.3,-15.66006,-47.9404,5.6
2021/04/14 16:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.6,0.6,-15.63967,-47.92492,4.0
2021/04/14 16:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.6,0.3,-15.64491,-47.92439,4.9
2021/04/14 16:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.6,0.3,-15.64564,-47.92423,4.0
2021/04/14 17:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.6,0.3,-15.64552,-47.92439,3.6
2021/04/14 17:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.8,0.3,-15.66968,-47.93316,20.0
2021/04/14 17:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.8,0.3,-15.67334,-47.93247,20.0
2021/04/14 17:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.8,0.3,-15.67409,-47.9369,20.0
2021/04/14 17:05:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.6,0.3,-15.644,-47.931,7.6
2021/04/14 16:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.6,0.2,-15.6464,-47.93124,6.2
2021/04/14 17:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.9,0.3,-15.67701,-47.93177,4.3
2021/04/16 17:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.5,-15.72884,-47.66686,10.0
2021/04/16 17:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.6,-15.72796,-47.6622,10.0
2021/04/16 17:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.6,-15.72432,-47.67111,19.0
2021/04/16 17:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.6,-15.72431,-47.66774,10.0
2021/04/16 17:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.6,-15.72347,-47.66648,16.8
2021/04/16 16:55:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,0.6,-15.725,-47.667,17.4
2021/04/16 04:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,-999.0,-15.56907,-47.85629,1.3
2021/04/22 04:24:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.56744,-47.85551,1.3
2021/04/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.66304,-47.9877,9.2
2021/04/22 22:34:10,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.679496,-47.995552,
2021/04/22 20:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 20:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.4,-15.65,-47.97,
2021/04/22 20:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.4,-15.65,-47.97,
2021/04/22 19:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 19:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.67,-47.96,
2021/04/22 20:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.4,-15.65,-47.97,
2021/04/22 19:43:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:43:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.4,-15.65,-47.97,
2021/04/22 19:43:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.67,-47.96,
2021/04/22 18:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 16:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.66837,-47.98731,9.2
2021/04/22 19:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 19:33:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.67,-47.96,
2021/04/22 19:23:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:23:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.4,-15.65,-47.97,
2021/04/22 19:23:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 19:23:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.67,-47.96,
2021/04/22 19:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 19:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.67,-47.96,
2021/04/22 19:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/22 19:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 17:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.4,-15.93474,-47.81012,3.6
2021/04/22 17:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.9,-15.72084,-47.6092,3.9
2021/04/22 17:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.66476,-47.98495,27.2
2021/04/22 17:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.6611,-47.98566,9.9
2021/04/22 15:13:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 15:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.67,-47.99,
2021/04/22 15:03:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.65,-47.99,
2021/04/23 17:00:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.6,-15.737,-48.053,27.1
2021/04/23 16:42:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.6,-15.73082,-48.05191,9.3
2021/04/23 20:43:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.5,-15.72,-48.04,
2021/04/23 20:33:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.5,-15.72,-48.04,
2021/04/23 20:23:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.5,-15.72,-48.04,
2021/04/23 20:13:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.5,-15.72,-48.04,
2021/04/23 20:03:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.5,-15.72,-48.04,
2021/04/23 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.7,-15.73222,-48.05418,3.2
2021/04/23 17:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.6,-15.73121,-48.04938,3.2
2021/04/23 15:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.6,-15.73306,-48.05285,9.7
2021/04/23 15:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.7,-15.7293,-48.05227,12.9
2021/04/23 15:48:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.7,-15.72595,-48.05386,9.7
2021/04/23 04:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,-999.0,-15.56927,-47.8529,1.9
2021/04/23 04:06:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,-999.0,-15.56917,-47.85583,1.9
2021/04/24 12:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.72,-48.04,
2021/04/24 13:03:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.72,-48.04,
2021/04/24 12:23:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.72,-48.04,
2021/04/24 13:15:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.721,-48.06,65.8
2021/04/24 14:03:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.72,-48.07,
2021/04/24 13:15:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.731,-48.061,21.0
2021/04/24 13:15:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.719,-48.072,23.2
2021/04/24 13:13:47,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.72,-48.04,
2021/04/24 12:43:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.72,-48.04,
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,0.2,-15.88941,-48.03574,0.6
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.4,-15.88585,-48.03373,1.0
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.2,-15.88428,-48.0346,0.2
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.72787,-48.05872,1.0
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.72266,-48.05787,1.0
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.7168,-48.06028,0.4
2021/04/24 03:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,-999.0,-15.56695,-47.85634,1.3
2021/04/24 16:18:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.7,-15.72278,-48.05946,16.7
2021/04/25 16:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,6.0,0.0,1.0,-15.58621,-47.56832,4.1
2021/04/28 16:48:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.6,0.2,-15.5715,-47.85388,3.0
2021/04/28 04:12:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.6,-999.0,-15.56793,-47.85404,1.8
2021/05/03 16:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,1.0,-15.81819,-47.63574,2.6
2021/05/03 16:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.9,-15.82327,-47.63409,4.9
2021/05/03 16:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,1.0,-15.8198,-47.6347,4.9
2021/05/03 16:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,0.0,0.4,-15.63645,-47.88835,4.9
2021/05/03 16:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,0.0,0.4,-15.63299,-47.88886,4.0
2021/05/03 17:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,0.0,0.0,0.4,-15.63054,-47.88752,5.7
2021/05/03 17:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,0.4,-15.62961,-47.88988,6.0
2021/05/03 04:18:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,1.0,0.0,-999.0,-15.56809,-47.85529,2.1
2021/05/03 16:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.9,-15.82396,-47.6351,4.1
2021/05/03 16:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.9,-15.82347,-47.63662,6.1
2021/05/03 16:00:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,0.9,-15.81771,-47.63731,2.0
2021/05/04 04:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,-999.0,-15.56725,-47.85456,1.7
2021/05/04 04:00:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.63735,-47.46481,0.8
2021/05/04 17:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.69022,-47.97867,11.0
2021/05/04 17:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.6895,-47.97511,9.9
2021/05/04 17:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.5,-15.6841,-47.97638,6.6
2021/05/04 17:24:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.64116,-47.46236,3.5
2021/05/04 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.9,-15.919,-47.394,7.0
2021/05/04 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.917,-47.383,16.0
2021/05/04 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.691,-47.99,18.9
2021/05/04 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.69,-47.978,103.5
2021/05/04 16:40:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2.0,0.0,1.0,-15.652,-47.763,4.9
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.93055,-48.04377,4.4
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,-999.0,-15.92971,-48.04041,5.8
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.90936,-47.38301,62.4
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.91225,-47.37862,62.4
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.9168,-47.38581,9.1
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.91625,-47.38196,14.0
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.91335,-47.38634,141.8
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.9128,-47.38248,62.4
2021/05/04 16:03:53,MSG-03,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.88,-47.41,
2021/05/04 16:03:53,MSG-03,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.91,-47.37,
2021/05/04 16:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,1.0,-15.90646,-47.3874,3.2
2021/05/04 16:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.9,-15.695,-47.62223,4.2
2021/05/04 16:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.69057,-47.97807,13.9
2021/05/04 16:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.6,-15.68646,-47.97448,7.1
2021/05/04 16:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,3.0,0.0,0.5,-15.68294,-47.97499,7.1
2021/05/05 21:41:49,NOAA-19,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,0.7,-15.688355,-47.452023,
2021/05/05 17:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,0.7,-15.69382,-48.01979,5.2
2021/05/05 17:06:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,0.6,-15.68201,-47.97672,8.5
2021/05/06 17:36:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,-999.0,-15.67537,-48.00667,12.3
2021/05/06 20:53:48,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,1.0,-15.7,-48.18,
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.9,-15.68646,-48.02488,3.6
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.8,-15.68314,-48.02542,3.6
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,4.0,0.0,0.8,-15.67927,-48.02236,4.0
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.8,-15.67595,-48.0229,4.0
2021/05/06 15:54:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.9,-15.6403,-47.45624,5.6
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.9,-15.6386,-47.45826,4.1
2021/05/06 16:42:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,0.8,-15.64195,-47.45771,4.9
2021/05/06 13:40:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,5.0,0.0,1.0,-15.645,-47.454,10.4
