latitude,longitude,objectid,id_grade,id_20km_rcp4,ano,periodo,mntp,mxtp,ocis,prec,ur2m,u10m,v10m,u100,v100,tp2m,
null,null,2008212,21010,1050,2008,1199145600000,18.9978,29.3723,280,1574,53.9296,-1.24002,-0.628092,-2.05537,-1.04856,24.2419,
null,null,2008213,21011,1051,2008,1199145600000,18.8567,29.2129,280,1596,53.9106,-1.39363,-0.505233,-2.41118,-0.898039,24.0811,
null,null,2008214,21012,1052,2008,1199145600000,18.3768,28.8522,281,1468,54.1378,-1.56429,-0.537453,-2.31666,-0.458284,23.6213,
null,null,2008215,21013,1053,2008,1199145600000,17.418,27.9929,286,1171,54.499,-1.5531,-0.566748,-2.26413,-0.642316,22.6529,
null,null,2008216,21014,1054,2008,1199145600000,17.4159,27.9284,286,1069,54.0984,-1.65141,-0.754444,-2.30071,-0.95016,22.6494,
null,null,2008217,21015,1055,2008,1199145600000,18.0248,28.8678,284,1191,52.7602,-1.61385,-0.618204,-2.24696,-1.01349,23.4721,
null,null,2008218,21016,1056,2008,1199145600000,18.3383,29.4186,284,1202,51.7783,-1.61934,-0.553097,-2.11915,-0.708684,23.9259,
null,null,2008219,21017,1057,2008,1199145600000,18.4189,29.4979,285,1136,51.0109,-1.66579,-0.361065,-2.28082,-0.348647,24.0319,
null,null,2008220,21018,1058,2008,1199145600000,18.8977,30.399,284,1178,49.8114,-1.57861,-0.276658,-2.251,-0.272507,24.7307,
null,null,2008221,21019,1059,2008,1199145600000,19.1807,30.9891,284,1110,48.8599,-1.60066,-0.195313,-2.07545,-0.281211,25.1701,
null,null,2008222,21020,1060,2008,1199145600000,19.1953,31.0759,285,1031,48.252,-1.68658,-0.291562,-2.23485,-0.402849,25.2263,
null,null,2008223,21021,1061,2008,1199145600000,19.1402,31.0632,286,988,48.0114,-1.95678,-0.462761,-2.73997,-0.71206,25.2007,
null,null,2008224,21022,1062,2008,1199145600000,18.4468,30.1608,289,887,48.9446,-1.92122,-0.347546,-3.23463,-1.07722,24.3891,
null,null,2008225,21023,1063,2008,1199145600000,18.1209,29.9217,290,849,49.312,-2.33726,-0.785067,-3.50994,-1.24102,24.1095,
null,null,2008226,21024,1064,2008,1199145600000,18.5975,30.8427,288,915,48.2662,-2.44309,-0.850808,-3.50301,-1.28803,24.8505,
null,null,2008227,22006,1065,2008,1199145600000,18.9669,29.4238,277,1302,54.8064,-0.960125,-0.83056,-1.3925,-1.0533,24.1439,
null,null,2008228,22007,1066,2008,1199145600000,18.907,29.3795,277,1388,54.8983,-1.00786,-0.850859,-1.5123,-1.24984,24.1361,
null,null,2008229,22008,1067,2008,1199145600000,18.713,29.0929,278,1406,54.8489,-1.13424,-0.917426,-1.73487,-1.17498,23.9204,
null,null,2008230,22009,1068,2008,1199145600000,18.6682,29.0169,278,1528,54.5639,-1.2022,-0.928919,-1.7968,-1.18692,23.8705,
null,null,2008231,22010,1069,2008,1199145600000,18.2474,28.4592,281,1332,54.2982,-1.22933,-0.815181,-2.06142,-1.40805,23.3503,
null,null,2008232,22011,1070,2008,1199145600000,17.5569,27.6319,285,1184,54.7023,-1.54001,-0.87814,-2.57432,-1.21868,22.5431,
null,null,2008233,22012,1071,2008,1199145600000,17.2601,27.6256,285,1159,54.8561,-1.49471,-0.752733,-2.56114,-1.02749,22.3967,
null,null,2008234,22013,1072,2008,1199145600000,17.3714,28.0153,284,1204,54.3389,-1.49426,-0.602971,-2.05269,-0.763566,22.6832,
null,null,2008235,22014,1073,2008,1199145600000,17.4068,27.9792,286,1111,53.8654,-1.58434,-0.838834,-2.04729,-1.02259,22.6931,
null,null,2008236,22015,1074,2008,1199145600000,17.9765,28.8058,284,1216,52.678,-1.59687,-0.729614,-2.15477,-1.18959,23.4276,
null,null,2008237,22016,1075,2008,1199145600000,18.3915,29.4397,283,1250,51.7356,-1.6029,-0.549659,-2.37542,-1.08609,23.9771,
null,null,2008238,22017,1076,2008,1199145600000,18.3032,29.1596,286,1121,51.3708,-1.72131,-0.291154,-2.63255,-0.824311,23.7767,
null,null,2008239,22018,1077,2008,1199145600000,18.7886,30.1971,284,1178,50.1727,-1.66399,-0.307278,-2.29349,-0.26156,24.5503,
null,null,2008240,22019,1078,2008,1199145600000,19.0513,30.9341,284,1103,49.2957,-1.67717,-0.256251,-2.13043,-0.307587,25.0601,
null,null,2008241,22020,1079,2008,1199145600000,19.0612,30.9691,285,1008,48.678,-1.82745,-0.251415,-2.30796,-0.355853,25.094,
null,null,2008242,22021,1080,2008,1199145600000,19.058,30.9693,286,969,48.2944,-1.92874,-0.331142,-2.58853,-0.448307,25.1103,
null,null,2008243,22022,1081,2008,1199145600000,19.0936,31.0806,287,933,47.9528,-2.05278,-0.433852,-2.99627,-0.81022,25.1961,
null,null,2008244,22023,1082,2008,1199145600000,18.7321,30.8298,289,894,48.1628,-2.32846,-0.815499,-3.44968,-1.35765,24.9004,
null,null,2008245,22024,1083,2008,1199145600000,18.6718,30.8534,289,859,48.1216,-2.39519,-0.842701,-3.41492,-1.29244,24.9019,
null,null,2008246,23006,1084,2008,1199145600000,18.8404,29.3652,275,1396,55.4392,-0.970339,-0.858072,-1.38008,-1.05261,24.0445,
null,null,2008247,23007,1085,2008,1199145600000,18.576,28.9749,277,1427,55.3103,-1.02113,-0.85853,-1.57898,-1.17268,23.7446,
null,null,2008248,23008,1086,2008,1199145600000,17.8599,28.149,280,1223,55.0635,-1.15411,-0.926654,-1.70344,-1.18902,22.9667,
null,null,2008249,23009,1087,2008,1199145600000,17.8073,28.076,281,1206,54.6385,-1.1632,-0.903438,-1.70987,-1.2306,22.9039,
null,null,2008250,23010,1088,2008,1199145600000,18.0402,28.3464,281,1271,54.0812,-1.20949,-0.953859,-1.86722,-1.4017,23.1695,
null,null,2008251,23011,1089,2008,1199145600000,17.6278,27.7963,283,1234,54.2483,-1.42078,-1.03639,-2.38914,-1.4717,22.6608,
null,null,2008252,23012,1090,2008,1199145600000,17.2336,27.7133,284,1138,54.6489,-1.33376,-0.949171,-2.46157,-1.37283,22.4418,
null,null,2008253,23013,1091,2008,1199145600000,17.4107,28.0161,284,1223,54.0942,-1.41317,-0.8367,-1.9993,-1.0976,22.7125,
null,null,2008254,23014,1092,2008,1199145600000,17.649,28.308,285,1154,53.2516,-1.47902,-0.813644,-2.03447,-1.21795,22.9969,
null,null,2008255,23015,1093,2008,1199145600000,18.3381,29.2752,284,1228,51.8919,-1.51827,-0.723548,-2.12507,-1.13092,23.876,
null,null,2008256,23016,1094,2008,1199145600000,18.3722,29.2313,285,1169,51.4632,-1.49888,-0.57859,-2.54954,-1.28389,23.8526,
null,null,2008257,23017,1095,2008,1199145600000,17.9803,28.5793,288,1050,51.8039,-1.84624,-0.828447,-2.79339,-1.29736,23.2882,
null,null,2008258,23018,1096,2008,1199145600000,18.647,30.0865,285,1138,50.3724,-1.85154,-0.586623,-2.52856,-0.987952,24.4154,
null,null,2008259,23019,1097,2008,1199145600000,18.9874,30.8672,283,1112,49.5209,-1.78485,-0.438659,-2.35172,-0.642026,24.9877,
null,null,2008260,23020,1098,2008,1199145600000,18.9887,30.8675,285,1024,49.0747,-1.96276,-0.267968,-2.61623,-0.406171,24.9905,
null,null,2008261,23021,1099,2008,1199145600000,19.2164,31.1554,285,984,48.4472,-1.96289,-0.241286,-2.68566,-0.402839,25.2548,
null,null,2008262,23022,1100,2008,1199145600000,19.7611,31.9967,284,1021,47.5399,-2.08023,-0.401923,-2.82613,-0.608034,25.9508,
null,null,2008263,23023,1101,2008,1199145600000,19.099,31.2985,288,918,47.774,-2.37317,-0.840608,-3.11779,-1.08466,25.308,
null,null,2008264,23024,1102,2008,1199145600000,18.7246,31.0129,290,827,48.0041,-2.32445,-0.718712,-3.47851,-1.30714,25.0076,
null,null,2008265,24006,1103,2008,1199145600000,18.4874,29.0073,276,1375,55.7109,-0.980108,-0.894022,-1.46105,-1.22359,23.6656,
null,null,2008266,24007,1104,2008,1199145600000,17.7397,28.0654,281,1225,55.4511,-1.06527,-0.926143,-1.5854,-1.22416,22.8226,
null,null,2008267,24008,1105,2008,1199145600000,17.927,28.4584,280,1217,54.7754,-1.12443,-0.882099,-1.64027,-1.2297,23.1458,
null,null,2008268,24009,1106,2008,1199145600000,18.0718,28.6449,280,1212,54.2628,-0.974689,-0.503361,-1.6512,-1.18691,23.3347,
null,null,2008269,24010,1107,2008,1199145600000,18.7586,29.5464,278,1414,53.4633,-1.14504,-0.637551,-1.55756,-0.965997,24.17,
null,null,2008270,24011,1108,2008,1199145600000,18.0145,28.5267,283,1216,53.9602,-1.4574,-0.903849,-2.2145,-1.46992,23.2192,
null,null,2008271,24012,1109,2008,1199145600000,17.2734,27.5617,287,1043,54.393,-1.31164,-0.742698,-2.49364,-1.63883,22.3276,
null,null,2008272,24013,1110,2008,1199145600000,17.7293,28.3364,285,1207,53.4846,-1.51367,-1.0558,-2.11231,-1.54469,23.0296,
null,null,2008273,24014,1111,2008,1199145600000,18.2806,29.3159,283,1282,52.2289,-1.49639,-0.738565,-1.92779,-1.16245,23.8697,
null,null,2008274,24015,1112,2008,1199145600000,18.4356,29.5501,283,1243,51.5065,-1.54879,-0.671103,-2.00452,-0.794548,24.0774,
null,null,2008275,24016,1113,2008,1199145600000,18.455,29.5569,284,1159,51.0112,-1.61828,-0.620284,-2.39732,-0.77495,24.0747,
null,null,2008276,24017,1114,2008,1199145600000,18.4151,29.5544,285,1076,50.7038,-1.787,-0.832951,-2.64593,-1.27537,24.0319,
null,null,2008277,24018,1115,2008,1199145600000,18.4462,29.5978,287,1056,50.5074,-1.90531,-0.786675,-2.6654,-1.37044,24.0581,
null,null,2008278,24019,1116,2008,1199145600000,18.5698,29.9711,286,1001,50.1184,-1.9767,-0.901456,-2.82036,-0.981968,24.3068,
null,null,2008279,24020,1117,2008,1199145600000,18.9712,30.7434,284,1051,49.39,-2.06484,-0.364594,-2.88673,-0.596259,24.9071,
null,null,2008280,24021,1118,2008,1199145600000,19.5119,31.4512,284,1031,48.4453,-2.03533,-0.266332,-2.80803,-0.28743,25.5158,
null,null,2008281,24022,1119,2008,1199145600000,19.8781,32.0221,284,1026,47.5562,-1.99517,-0.242602,-2.79956,-0.364847,25.9965,
null,null,2008282,24023,1120,2008,1199145600000,19.7666,31.9852,285,992,47.2029,-2.10149,-0.43661,-3.00911,-0.711628,25.97,
null,null,2008283,24024,1121,2008,1199145600000,19.2038,31.3803,288,892,47.6148,-2.32223,-0.673441,-3.4122,-1.12943,25.4192,
null,null,2008284,25006,1122,2008,1199145600000,18.4874,29.0073,276,1375,55.7109,-0.980108,-0.894022,-1.46105,-1.22359,23.6656,
null,null,2008285,25007,1123,2008,1199145600000,18.2669,29.0903,277,1241,54.855,-1.0394,-0.876289,-1.53931,-1.16477,23.5921,
null,null,2008286,25008,1124,2008,1199145600000,18.6052,29.6659,276,1273,54.119,-1.11749,-0.775591,-1.43175,-0.96636,24.089,
null,null,2008287,25009,1125,2008,1199145600000,18.6376,29.5802,277,1275,53.7518,-1.07398,-0.536473,-1.68475,-1.0166,24.0812,
null,null,2008288,25010,1126,2008,1199145600000,18.6986,29.6205,278,1306,53.5416,-1.16669,-0.472262,-1.58629,-0.61573,24.1433,
null,null,2008289,25011,1127,2008,1199145600000,18.6975,29.6043,279,1309,53.2952,-1.32293,-0.322874,-1.71109,-0.317565,24.1351,
null,null,2008290,25012,1128,2008,1199145600000,18.4795,29.3514,281,1250,53.0804,-1.3914,-0.571035,-2.39811,-1.44544,23.9029,
null,null,2008291,25013,1129,2008,1199145600000,18.3841,29.516,282,1259,52.5639,-1.55922,-0.857742,-2.29126,-1.50788,23.9896,
null,null,2008292,25014,1130,2008,1199145600000,18.3405,29.5909,283,1224,51.9823,-1.59199,-0.704136,-1.90432,-0.986464,24.0406,
null,null,2008293,25015,1131,2008,1199145600000,18.3067,29.5708,284,1185,51.4903,-1.69528,-0.693222,-2.2094,-0.824496,24.0263,
null,null,2008294,25016,1132,2008,1199145600000,18.3598,29.592,284,1168,51.1309,-1.7393,-0.686083,-2.41699,-0.82661,24.0516,
null,null,2008295,25017,1133,2008,1199145600000,19.2394,30.4924,282,1286,49.8122,-1.69053,-0.824617,-2.46555,-0.992207,24.9247,
null,null,2008296,25018,1134,2008,1199145600000,19.4389,30.6856,283,1265,49.4125,-1.87834,-0.874582,-2.55387,-1.2387,25.1094,
null,null,2008297,25019,1135,2008,1199145600000,18.6497,29.7746,287,1024,50.1264,-1.84512,-0.812254,-3.04054,-1.35393,24.2383,
null,null,2008298,25020,1136,2008,1199145600000,18.4134,29.6183,287,966,50.3202,-2.10858,-0.615725,-3.19615,-1.13185,24.0421,
null,null,2008299,25021,1137,2008,1199145600000,18.8442,30.4253,286,995,49.5189,-2.16853,-0.690144,-3.03479,-0.779324,24.684,
null,null,2008300,25022,1138,2008,1199145600000,19.3489,31.2493,285,999,48.4509,-2.10935,-0.325366,-2.81089,-0.383399,25.3647,
null,null,2008301,25023,1139,2008,1199145600000,19.8246,31.9213,284,1023,47.4364,-2.10329,-0.448415,-2.91926,-0.665428,25.968,
null,null,2008302,25024,1140,2008,1199145600000,19.7966,31.8663,285,1040,47.3518,-2.13912,-0.576127,-3.25976,-0.98093,25.9478,
null,null,2008303,26006,1141,2008,1199145600000,18.2552,28.8845,277,1299,55.5825,-0.867344,-0.796877,-1.47002,-1.26432,23.4499,
null,null,2008304,26007,1142,2008,1199145600000,18.2669,29.0903,277,1241,54.855,-1.0394,-0.876289,-1.53931,-1.16477,23.5921,
null,null,2008305,26008,1143,2008,1199145600000,18.5466,29.6778,276,1201,53.9525,-1.1083,-0.752983,-1.47928,-0.966592,24.0795,
null,null,2008306,26009,1144,2008,1199145600000,18.6196,29.5666,277,1284,53.8254,-1.18399,-0.773624,-1.83358,-1.14816,24.0602,
null,null,2008307,26010,1145,2008,1199145600000,18.3604,29.022,279,1211,53.8674,-1.30143,-0.804095,-2.27384,-1.15719,23.6285,
null,null,2008308,26011,1146,2008,1199145600000,18.4891,29.4359,278,1240,53.5254,-1.40467,-0.638959,-2.19813,-0.950965,23.9276,
null,null,2008309,26012,1147,2008,1199145600000,18.4435,29.5341,280,1239,53.2918,-1.45026,-0.54233,-2.18032,-0.951313,23.9828,
null,null,2008310,26013,1148,2008,1199145600000,18.3246,29.5206,281,1242,52.8259,-1.58233,-0.731775,-2.32722,-1.12013,23.9631,
null,null,2008311,26014,1149,2008,1199145600000,18.2367,29.5566,282,1201,52.1997,-1.65151,-0.643364,-2.18852,-0.714225,23.9614,
null,null,2008312,26015,1150,2008,1199145600000,18.205,29.5321,283,1164,51.7029,-1.72251,-0.681683,-2.32257,-0.763012,23.9439,
null,null,2008313,26016,1151,2008,1199145600000,18.1812,29.4941,284,1139,51.5446,-1.78642,-0.711636,-2.48327,-0.829815,23.9025,
null,null,2008314,26017,1152,2008,1199145600000,18.9783,30.2335,283,1245,50.2461,-1.68371,-0.831158,-2.52963,-0.778455,24.6668,
null,null,2008315,26018,1153,2008,1199145600000,19.4579,30.7433,283,1238,49.3584,-1.89905,-0.946139,-2.499,-1.06839,25.1515,
null,null,2008316,26019,1154,2008,1199145600000,18.628,29.7636,286,1018,50.0749,-1.94467,-0.944333,-2.86727,-1.34753,24.2216,
null,null,2008317,26020,1155,2008,1199145600000,18.2981,29.2679,288,982,50.5417,-2.21908,-1.12534,-3.36963,-1.67021,23.8016,
null,null,2008318,26021,1156,2008,1199145600000,18.4953,29.6869,287,972,50.1722,-2.17098,-1.00933,-3.1977,-1.58226,24.1255,
null,null,2008319,26022,1157,2008,1199145600000,18.8021,30.5237,285,964,49.3189,-2.10814,-0.923466,-3.00356,-1.40083,24.749,
null,null,2008320,26023,1158,2008,1199145600000,19.1007,30.9414,285,973,48.6399,-2.17039,-0.777243,-2.91817,-1.06473,25.1306,
null,null,2008321,26024,1159,2008,1199145600000,19.2527,31.2021,286,995,48.26,-2.16619,-0.84703,-3.29531,-0.994132,25.3503,
null,null,2008322,27006,1160,2008,1199145600000,18.4881,29.546,275,1315,55.3239,-0.866726,-0.768315,-1.29959,-0.960904,23.9147,
null,null,2008323,27007,1161,2008,1199145600000,18.4877,29.6268,276,1256,54.6994,-0.973753,-0.74445,-1.44858,-1.04845,23.9866,
null,null,2008324,27008,1162,2008,1199145600000,18.5466,29.6778,276,1201,53.9525,-1.1083,-0.752983,-1.47928,-0.966592,24.0795,
null,null,2008325,27009,1163,2008,1199145600000,18.4721,29.5132,277,1232,54.0194,-1.26514,-0.76496,-1.85773,-0.980299,23.9454,
null,null,2008326,27010,1164,2008,1199145600000,18.2259,29.014,279,1155,54.0307,-1.3555,-0.77494,-2.26826,-1.39813,23.5355,
null,null,2008327,27011,1165,2008,1199145600000,18.3057,29.4416,279,1140,53.7624,-1.41741,-0.892055,-2.23383,-1.47133,23.8073,
null,null,2008328,27012,1166,2008,1199145600000,18.3367,29.4454,279,1241,53.6376,-1.47323,-1.06397,-2.11278,-1.5408,23.8661,
null,null,2008329,27013,1167,2008,1199145600000,18.1608,29.17,281,1251,53.2977,-1.55063,-1.02373,-2.63847,-1.40781,23.6733,
null,null,2008330,27014,1168,2008,1199145600000,18.1321,29.4076,282,1223,52.5231,-1.61108,-0.711352,-2.53331,-1.03282,23.8234,
null,null,2008331,27015,1169,2008,1199145600000,18.1705,29.5068,282,1181,51.84,-1.66818,-0.605668,-2.27605,-0.732887,23.9084,
null,null,2008332,27016,1170,2008,1199145600000,18.1512,29.465,283,1127,51.4749,-1.74019,-0.684331,-2.42695,-0.892302,23.8804,
null,null,2008333,27017,1171,2008,1199145600000,18.3001,29.4629,284,1100,51.2323,-1.687,-0.653797,-2.41575,-0.896675,23.9412,
null,null,2008334,27018,1172,2008,1199145600000,19.2475,30.6958,281,1171,49.6784,-1.75926,-0.705218,-2.32109,-0.925208,25.0276,
null,null,2008335,27019,1173,2008,1199145600000,19.2133,30.6477,283,1092,49.2677,-1.68575,-0.656879,-2.47467,-1.09435,24.9909,
null,null,2008336,27020,1174,2008,1199145600000,18.9176,30.2131,285,1013,49.4369,-1.97825,-1.15299,-3.1255,-1.64988,24.612,
null,null,2008337,27021,1175,2008,1199145600000,18.9358,30.5688,285,977,49.1384,-2.12622,-1.15086,-3.02169,-1.79849,24.8279,
null,null,2008338,27022,1176,2008,1199145600000,18.8873,30.6466,285,943,49.0999,-2.22241,-1.22726,-3.01234,-1.77247,24.8609,
null,null,2008339,27023,1177,2008,1199145600000,18.775,30.5602,285,923,49.2013,-2.34954,-0.999249,-3.23257,-1.53198,24.785,
null,null,2008340,27024,1178,2008,1199145600000,18.7382,30.689,286,904,49.1247,-2.26817,-0.929265,-3.27465,-1.28698,24.8544,
null,null,2008341,28006,1179,2008,1199145600000,18.3747,29.5201,275,1334,55.3083,-0.989455,-0.750011,-1.40809,-0.917251,23.8619,
null,null,2008342,28007,1180,2008,1199145600000,18.3494,29.5527,276,1259,54.8767,-1.07079,-0.725006,-1.48884,-0.892134,23.8907,
null,null,2008343,28008,1181,2008,1199145600000,18.4019,29.5767,276,1208,54.3372,-1.17781,-0.722598,-1.54971,-0.842381,23.9473,
null,null,2008344,28009,1182,2008,1199145600000,18.2726,29.5091,277,1214,54.3626,-1.303,-0.763269,-1.84768,-0.880168,23.8404,
null,null,2008345,28010,1183,2008,1199145600000,18.2693,29.491,277,1190,54.2044,-1.37618,-0.828537,-1.99422,-1.07606,23.8168,
null,null,2008346,28011,1184,2008,1199145600000,18.2221,29.4679,278,1178,54.0701,-1.39799,-0.935147,-1.9995,-1.31249,23.7795,
null,null,2008347,28012,1185,2008,1199145600000,18.2376,29.334,279,1221,53.8794,-1.52148,-0.975602,-2.14883,-1.25545,23.7335,
null,null,2008348,28013,1186,2008,1199145600000,17.8865,28.5913,283,1185,53.6925,-1.59631,-0.910534,-2.6041,-1.49211,23.1963,
null,null,2008349,28014,1187,2008,1199145600000,17.5967,28.1376,285,1121,53.3688,-1.61386,-0.758303,-2.73836,-1.44538,22.8231,
null,null,2008350,28015,1188,2008,1199145600000,18.0502,29.2398,282,1180,52.1957,-1.77932,-0.970031,-2.55908,-1.22553,23.6899,
null,null,2008351,28016,1189,2008,1199145600000,18.122,29.4252,282,1143,51.7209,-1.67767,-0.798374,-2.24631,-0.914909,23.8397,
null,null,2008352,28017,1190,2008,1199145600000,18.2286,29.3131,283,1099,51.6163,-1.64712,-0.690839,-2.30526,-0.93316,23.8206,
null,null,2008353,28018,1191,2008,1199145600000,19.0206,30.4751,281,1124,50.1552,-1.74171,-0.765243,-2.36171,-0.96491,24.8044,
null,null,2008354,28019,1192,2008,1199145600000,19.4596,31.1047,281,1085,49.0256,-1.65195,-0.625839,-2.11736,-0.77001,25.3554,
null,null,2008355,28020,1193,2008,1199145600000,20.112,32.0051,281,1100,47.5959,-1.73051,-0.755695,-2.47439,-1.12918,26.1496,
null,null,2008356,28021,1194,2008,1199145600000,19.5685,31.4095,283,1021,48.0865,-1.79261,-0.681695,-2.72739,-1.59651,25.5946,
null,null,2008357,28022,1195,2008,1199145600000,18.9149,30.7525,285,945,48.9613,-2.17614,-1.12412,-3.17078,-1.65581,24.9558,
null,null,2008358,28023,1196,2008,1199145600000,18.72,30.553,285,925,49.4047,-2.36761,-1.09473,-3.47729,-1.59858,24.7623,
null,null,2008359,28024,1197,2008,1199145600000,18.8038,30.7596,284,928,49.3488,-2.38321,-1.05466,-3.41873,-1.3265,24.9124,
null,null,2008360,29006,1198,2008,1199145600000,18.4541,29.4552,276,1334,55.1823,-0.999812,-0.76141,-1.54041,-1.02553,23.8675,
null,null,2008361,29007,1199,2008,1199145600000,18.2257,29.4792,275,1274,55.0961,-1.15953,-0.718004,-1.62479,-0.907344,23.7859,
null,null,2008362,29008,1200,2008,1199145600000,18.2367,29.4828,276,1231,54.7334,-1.27207,-0.696448,-1.72952,-0.854468,23.8112,
null,null,2008363,29009,1201,2008,1199145600000,18.2726,29.5091,277,1214,54.3626,-1.303,-0.763269,-1.84768,-0.880168,23.8404,
null,null,2008364,29010,1202,2008,1199145600000,18.0198,29.3952,277,1199,54.7301,-1.38436,-0.790678,-1.96745,-1.01241,23.6418,
null,null,2008365,29011,1203,2008,1199145600000,18.0355,29.3845,278,1182,54.4267,-1.42025,-0.792785,-1.95675,-1.04397,23.6482,
null,null,2008366,29012,1204,2008,1199145600000,18.1346,29.3452,278,1201,54.0355,-1.45335,-0.814641,-2.00394,-0.977512,23.6927,
null,null,2008367,29013,1205,2008,1199145600000,18.2355,29.3121,280,1228,53.4173,-1.50936,-0.809948,-2.23488,-1.16589,23.7727,
null,null,2008368,29014,1206,2008,1199145600000,18.079,29.0589,282,1165,52.9767,-1.61746,-0.970317,-2.63635,-1.61982,23.5735,
null,null,2008369,29015,1207,2008,1199145600000,18.1113,29.4348,282,1160,52.3035,-1.70352,-0.965923,-2.42651,-1.4186,23.8112,
null,null,2008370,29016,1208,2008,1199145600000,18.0846,29.33,282,1150,52.06,-1.68711,-0.858635,-2.18548,-1.12834,23.7655,
null,null,2008371,29017,1209,2008,1199145600000,18.251,29.3874,283,1094,51.705,-1.66762,-0.765728,-2.32999,-1.05504,23.8677,
null,null,2008372,29018,1210,2008,1199145600000,19.0028,30.5527,280,1074,50.3107,-1.76741,-0.805681,-2.3139,-1.07187,24.8386,
null,null,2008373,29019,1211,2008,1199145600000,19.523,31.2671,281,1050,48.9266,-1.67058,-0.724994,-2.08686,-0.907089,25.474,
null,null,2008374,29020,1212,2008,1199145600000,20.0378,31.988,281,1071,47.6657,-1.68175,-0.784928,-2.26638,-0.971386,26.1071,
null,null,2008375,29021,1213,2008,1199145600000,20.0413,32.0175,282,1081,47.4425,-1.77676,-0.839399,-2.57399,-1.25436,26.1382,
null,null,2008376,29022,1214,2008,1199145600000,19.4903,31.4457,283,1054,48.2245,-2.013,-0.984436,-3.15429,-1.44294,25.5904,
null,null,2008377,29023,1215,2008,1199145600000,18.7144,30.6409,284,956,49.5482,-2.19836,-1.01515,-3.55106,-1.5955,24.8,
null,null,2008378,29024,1216,2008,1199145600000,18.5885,30.4598,284,930,49.8783,-2.49576,-1.14248,-3.65314,-1.68612,24.6525,
null,null,2008379,30006,1217,2008,1199145600000,18.4621,29.486,276,1322,55.0008,-0.988939,-0.859485,-1.62029,-1.17875,23.8765,
null,null,2008380,30007,1218,2008,1199145600000,18.2695,29.4419,275,1303,55.1011,-1.10699,-0.859673,-1.61693,-1.06722,23.7717,
null,null,2008381,30008,1219,2008,1199145600000,18.1258,29.3946,276,1251,55.0144,-1.28732,-0.776818,-1.83509,-0.98496,23.7051,
null,null,2008382,30009,1220,2008,1199145600000,18.0539,29.3837,276,1251,54.9809,-1.31981,-0.777112,-1.92008,-0.966684,23.6608,
null,null,2008383,30010,1221,2008,1199145600000,18.0198,29.3952,277,1199,54.7301,-1.38436,-0.790678,-1.96745,-1.01241,23.6418,
null,null,2008384,30011,1222,2008,1199145600000,17.8789,29.3122,277,1177,54.7258,-1.43755,-0.81854,-2.02003,-1.02464,23.5308,
null,null,2008385,30012,1223,2008,1199145600000,17.9623,29.2704,278,1200,54.201,-1.4758,-0.82374,-2.08586,-0.996475,23.5948,
null,null,2008386,30013,1224,2008,1199145600000,18.0505,29.2881,280,1193,53.5792,-1.55195,-0.826951,-2.19428,-1.03391,23.6766,
null,null,2008387,30014,1225,2008,1199145600000,18.0841,29.3157,280,1171,53.0385,-1.64363,-0.892141,-2.35923,-1.17981,23.7214,
null,null,2008388,30015,1226,2008,1199145600000,18.0321,29.3136,281,1145,52.6498,-1.70049,-0.911076,-2.3974,-1.27057,23.7097,
null,null,2008389,30016,1227,2008,1199145600000,18.0194,29.2076,282,1141,52.4267,-1.75474,-0.891019,-2.38419,-1.08987,23.6708,
null,null,2008390,30017,1228,2008,1199145600000,18.2769,29.4756,282,1107,51.9156,-1.68203,-0.879672,-2.41625,-1.16605,23.9312,
null,null,2008391,30018,1229,2008,1199145600000,18.9132,30.5143,281,1073,50.7173,-1.72076,-0.894525,-2.27516,-1.16759,24.7754,
null,null,2008392,30019,1230,2008,1199145600000,19.4416,31.2287,281,1034,49.1979,-1.63835,-1.02153,-2.03402,-1.24187,25.4145,
null,null,2008393,30020,1231,2008,1199145600000,19.9434,31.9449,280,1064,47.991,-1.67554,-0.963032,-2.26835,-1.25844,26.0337,
null,null,2008394,30021,1232,2008,1199145600000,19.8872,31.9492,281,1062,47.7569,-1.79575,-1.00975,-2.65524,-1.37373,26.0183,
null,null,2008395,30022,1233,2008,1199145600000,18.987,30.9404,283,994,49.1669,-2.27758,-1.13421,-3.14219,-1.52784,25.0775,
null,null,2008396,30023,1234,2008,1199145600000,18.6423,30.5184,283,970,49.8763,-2.38411,-1.14383,-3.48784,-1.67949,24.7052,
null,null,2008397,30024,1235,2008,1199145600000,18.5895,30.4242,283,973,50.1297,-2.44548,-1.1715,-3.69882,-1.7507,24.6472,
null,null,2008398,31006,1236,2008,1199145600000,18.5851,29.558,276,1258,54.5243,-0.996527,-0.797559,-1.59989,-1.23678,23.957,
null,null,2008399,31007,1237,2008,1199145600000,18.5008,29.6975,275,1299,54.6227,-1.10135,-0.915839,-1.69078,-1.21276,24.0112,
null,null,2008400,31008,1238,2008,1199145600000,18.2008,29.3983,276,1292,54.9246,-1.1984,-0.909685,-1.79309,-1.23899,23.7124,
null,null,2008401,31009,1239,2008,1199145600000,17.9631,29.2971,276,1261,55.1999,-1.32941,-0.87448,-1.96234,-1.06678,23.5592,
null,null,2008402,31010,1240,2008,1199145600000,17.8577,29.3011,276,1230,55.1222,-1.39284,-0.835143,-1.98738,-1.04688,23.5033,
null,null,2008403,31011,1241,2008,1199145600000,17.8789,29.3122,277,1177,54.7258,-1.43755,-0.81854,-2.02003,-1.02464,23.5308,
